variant,suite,image,kernel,label,blockX,blockY,gridX,gridY,impl,total_s,cuda_all_s,cuda_kernel_s,read_s,copy_s,kernel_read_s,store_s,log_file;;;;;;;;;
sharedbytes,comparison,im01,5x5,2p4t,2,4,146,80,shared,0.092159,0.001763,0.000159,0.006051,0.000013,0.000034,0.013032,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im01_k5_2p4t_b2x4_g146x80.log;;;;;;;;;
sharedbytes,comparison,im01,5x5,4p4t,4,4,73,80,shared,0.083175,0.001668,0.000092,0.005951,0.000009,0.000033,0.013047,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im01_k5_4p4t_b4x4_g73x80.log;;;;;;;;;
sharedbytes,comparison,im01,5x5,6p4t,6,4,49,80,shared,0.080858,0.001655,0.000078,0.005947,0.000009,0.000032,0.013015,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im01_k5_6p4t_b6x4_g49x80.log;;;;;;;;;
sharedbytes,comparison,im01,5x5,8p4t,8,4,37,80,shared,0.079681,0.001651,0.000064,0.005978,0.000008,0.000033,0.013027,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im01_k5_8p4t_b8x4_g37x80.log;;;;;;;;;
sharedbytes,comparison,im01,25x25,2p4t,2,4,146,80,shared,0.090608,0.002981,0.001395,0.005965,0.000009,0.000111,0.015005,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im01_k25_2p4t_b2x4_g146x80.log;;;;;;;;;
sharedbytes,comparison,im01,25x25,4p4t,4,4,73,80,shared,0.086451,0.002246,0.000678,0.005933,0.000011,0.000120,0.014989,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im01_k25_4p4t_b4x4_g73x80.log;;;;;;;;;
sharedbytes,comparison,im01,25x25,6p4t,6,4,49,80,shared,0.085705,0.002031,0.000477,0.005935,0.000011,0.000105,0.014942,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im01_k25_6p4t_b6x4_g49x80.log;;;;;;;;;
sharedbytes,comparison,im01,25x25,8p4t,8,4,37,80,shared,0.082423,0.002019,0.000412,0.006163,0.000015,0.000111,0.014980,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im01_k25_8p4t_b8x4_g37x80.log;;;;;;;;;
sharedbytes,comparison,im01,49x49,2p4t,2,4,146,80,shared,0.091293,0.010752,0.009157,0.005938,0.000009,0.000316,0.015552,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im01_k49_2p4t_b2x4_g146x80.log;;;;;;;;;
sharedbytes,comparison,im01,49x49,4p4t,4,4,73,80,shared,0.086843,0.005721,0.004134,0.005952,0.000013,0.000338,0.015602,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im01_k49_4p4t_b4x4_g73x80.log;;;;;;;;;
sharedbytes,comparison,im01,49x49,6p4t,6,4,49,80,shared,0.088019,0.004206,0.002593,0.005922,0.000013,0.000348,0.016073,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im01_k49_6p4t_b6x4_g49x80.log;;;;;;;;;
sharedbytes,comparison,im01,49x49,8p4t,8,4,37,80,shared,0.090996,0.003443,0.001834,0.006084,0.000021,0.000340,0.015714,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im01_k49_8p4t_b8x4_g37x80.log;;;;;;;;;
sharedbytes,comparison,im01,99x99,2p4t,2,4,146,80,shared,0.228090,0.138755,0.137170,0.006092,0.000011,0.001278,0.017378,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im01_k99_2p4t_b2x4_g146x80.log;;;;;;;;;
sharedbytes,comparison,im01,99x99,4p4t,4,4,73,80,shared,0.139920,0.057518,0.055922,0.006054,0.000013,0.001267,0.016687,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im01_k99_4p4t_b4x4_g73x80.log;;;;;;;;;
sharedbytes,comparison,im01,99x99,6p4t,6,4,49,80,shared,0.120272,0.035495,0.033887,0.006027,0.000024,0.001281,0.016656,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im01_k99_6p4t_b6x4_g49x80.log;;;;;;;;;
sharedbytes,comparison,im01,99x99,8p4t,8,4,37,80,shared,0.113198,0.026180,0.024584,0.006035,0.000011,0.001309,0.016646,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im01_k99_8p4t_b8x4_g37x80.log;;;;;;;;;
sharedbytes,comparison,im02,5x5,2p4t,2,4,300,100,shared,0.112155,0.003643,0.000285,0.013347,0.000011,0.000032,0.032204,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im02_k5_2p4t_b2x4_g300x100.log;;;;;;;;;
sharedbytes,comparison,im02,5x5,4p4t,4,4,150,100,shared,0.115152,0.003612,0.000177,0.013405,0.000011,0.000041,0.032332,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im02_k5_4p4t_b4x4_g150x100.log;;;;;;;;;
sharedbytes,comparison,im02,5x5,6p4t,6,4,100,100,shared,0.115484,0.003630,0.000123,0.013191,0.000010,0.000032,0.032492,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im02_k5_6p4t_b6x4_g100x100.log;;;;;;;;;
sharedbytes,comparison,im02,5x5,8p4t,8,4,75,100,shared,0.110800,0.003634,0.000101,0.013229,0.000011,0.000034,0.032392,cuda_shared_vs_global_results_20260605_161550_k25fixed_20260605_174455/logs_comparison/sharedbytes_comparison_im02_k5_8p4t_b8x4_g75x100.log;;;;;;;;;
